z,vz,az
0.49177,0.232844,0.0260843
0.491744,0.233105,0.0260795
0.491718,0.233366,0.0260749
0.491692,0.233626,0.0260705
0.491666,0.233887,0.0260663
0.49164,0.234148,0.0260624
0.491614,0.234408,0.0260588
0.491588,0.234669,0.0260553
0.491562,0.234929,0.0260522
0.491536,0.23519,0.0260493
0.49151,0.23545,0.0260466
0.491484,0.235711,0.0260442
0.491458,0.235971,0.0260421
0.491432,0.236232,0.0260402
0.491406,0.236492,0.0260385
0.49138,0.236752,0.0260371
0.491354,0.237013,0.0260359
0.491328,0.237273,0.026035
0.491302,0.237533,0.0260342
0.491276,0.237794,0.0260337
0.49125,0.238054,0.0260334
0.491223,0.238314,0.0260333
0.491197,0.238575,0.0260333
0.491171,0.238835,0.0260335
0.491145,0.239095,0.0260339
0.491119,0.239356,0.0260344
0.491093,0.239616,0.026035
0.491067,0.239877,0.0260358
0.491041,0.240137,0.0260367
0.491015,0.240397,0.0260377
0.490989,0.240658,0.0260387
0.490963,0.240918,0.0260399
0.490937,0.241178,0.0260411
0.490911,0.241439,0.0260424
0.490885,0.241699,0.0260437
0.490859,0.24196,0.0260451
0.490833,0.24222,0.0260465
0.490807,0.242481,0.0260479
0.490781,0.242741,0.0260493
0.490755,0.243002,0.0260507
0.490729,0.243262,0.0260521
0.490702,0.243523,0.0260535
0.490676,0.243783,0.0260549
0.49065,0.244044,0.0260563
0.490624,0.244304,0.0260576
0.490598,0.244565,0.0260589
0.490572,0.244826,0.0260602
0.490546,0.245086,0.0260614
0.49052,0.245347,0.0260625
0.490494,0.245607,0.0260636
0.490468,0.245868,0.0260647
0.490442,0.246129,0.0260657
0.490416,0.246389,0.0260666
0.49039,0.24665,0.0260675
0.490363,0.246911,0.0260683
0.490337,0.247171,0.0260691
0.490311,0.247432,0.0260697
0.490285,0.247693,0.0260704
0.490259,0.247953,0.0260709
0.490233,0.248214,0.0260714
0.490207,0.248475,0.0260719
0.490181,0.248736,0.0260723
0.490155,0.248996,0.0260726
0.490129,0.249257,0.0260729
0.490103,0.249518,0.0260731
0.490077,0.249779,0.0260732
0.490051,0.250039,0.0260731
0.490024,0.2503,0.0260726
0.489998,0.250561,0.0260712
0.489972,0.250821,0.0260685
0.489946,0.251082,0.0260638
0.48992,0.251343,0.0260562
0.489895,0.251603,0.0260449
0.489869,0.251864,0.0260289
0.489843,0.252124,0.0260071
0.489818,0.252384,0.0259787
0.489792,0.252643,0.0259427
0.489767,0.252902,0.025898
0.489742,0.253161,0.025844
0.489717,0.253419,0.0257797
0.489692,0.253677,0.0257044
0.489668,0.253933,0.0256177
0.489644,0.254189,0.0255189
0.48962,0.254444,0.0254077
0.489596,0.254697,0.0252837
0.489572,0.254949,0.0251468
0.489549,0.2552,0.0249969
0.489527,0.255449,0.024834
0.489504,0.255696,0.0246582
0.489482,0.255942,0.0244696
0.48946,0.256186,0.0242687
0.489439,0.256427,0.0240556
0.489418,0.256667,0.0238309
0.489397,0.256904,0.023595
0.489377,0.257138,0.0233485
0.489357,0.257371,0.023092
0.489338,0.2576,0.0228261
0.489319,0.257827,0.0225514
0.4893,0.258051,0.0222687
0.489282,0.258272,0.0219786
0.489264,0.25849,0.0216819
0.489246,0.258706,0.0213793
0.489229,0.258918,0.0210716
0.489212,0.259127,0.0207594
0.489196,0.259333,0.0204435
0.489179,0.259535,0.0201247
0.489164,0.259735,0.0198035
0.489148,0.259931,0.0194807
0.489133,0.260125,0.019157
0.489119,0.260314,0.0188329
0.489104,0.260501,0.0185092
0.48909,0.260684,0.0181863
0.489077,0.260865,0.0178648
0.489063,0.261042,0.0175453
0.48905,0.261215,0.0172283
0.489038,0.261386,0.0169141
0.489025,0.261553,0.0166034
0.489013,0.261718,0.0162963
0.489001,0.261879,0.0159934
0.488989,0.262038,0.0156949
0.488978,0.262193,0.0154013
0.488967,0.262346,0.0151126
0.488956,0.262495,0.0148292
0.488945,0.262642,0.0145514
0.488934,0.262786,0.0142792
0.488924,0.262927,0.0140129
0.488914,0.263066,0.0137526
0.488904,0.263202,0.0134984
0.488894,0.263336,0.0132503
0.488884,0.263467,0.0130085
0.488875,0.263596,0.0127729
0.488866,0.263723,0.0125436
0.488856,0.263847,0.0123205
0.488847,0.263969,0.0121037
0.488839,0.264089,0.0118931
0.48883,0.264207,0.0116885
0.488821,0.264323,0.0114901
0.488813,0.264436,0.0112975
0.488804,0.264548,0.0111108
0.488796,0.264659,0.0109297
0.488788,0.264767,0.0107543
0.48878,0.264874,0.0105842
0.488772,0.264979,0.0104194
0.488764,0.265082,0.0102597
0.488756,0.265184,0.010105
0.488748,0.265284,0.00995499
0.488741,0.265383,0.00980957
0.488733,0.26548,0.00966854
0.488725,0.265576,0.00953172
0.488718,0.265671,0.00939893
0.488711,0.265764,0.00926996
0.488703,0.265856,0.00914463
0.488696,0.265947,0.00902277
0.488689,0.266036,0.00890417
0.488682,0.266125,0.00878866
0.488675,0.266212,0.00867606
0.488668,0.266298,0.00856619
0.488661,0.266383,0.00845889
0.488654,0.266468,0.00835397
0.488648,0.266551,0.00825129
0.488641,0.266632,0.00815068
0.488634,0.266713,0.008052
0.488628,0.266793,0.0079551
0.488621,0.266873,0.00785985
0.488615,0.266951,0.00776612
0.488609,0.267028,0.00767378
0.488602,0.267104,0.00758272
0.488596,0.267179,0.00749283
0.48859,0.267254,0.00740401
0.488584,0.267327,0.00731617
0.488578,0.2674,0.00722922
0.488572,0.267472,0.00714308
0.488566,0.267543,0.00705768
0.488561,0.267613,0.00697296
0.488555,0.267682,0.00688885
0.488549,0.267751,0.00680531
0.488544,0.267818,0.00672229
0.488538,0.267885,0.00663975
0.488533,0.267951,0.00655766
0.488527,0.268016,0.006476
0.488522,0.268081,0.00639473
0.488517,0.268144,0.00631385
0.488512,0.268207,0.00623334
0.488507,0.268269,0.0061532
0.488502,0.26833,0.00607342
0.488497,0.26839,0.00599401
0.488492,0.26845,0.00591496
0.488487,0.268509,0.00583629
0.488483,0.268567,0.005758
0.488478,0.268624,0.00568012
0.488474,0.26868,0.00560266
0.488469,0.268736,0.00552563
0.488465,0.268791,0.00544905
0.48846,0.268845,0.00537295
0.488456,0.268898,0.00529735
0.488452,0.268951,0.00522227
0.488448,0.269002,0.00514774
0.488444,0.269053,0.00507378
0.48844,0.269104,0.00500042
0.488436,0.269153,0.00492768
0.488432,0.269202,0.00485558
0.488428,0.269251,0.00478416
0.488424,0.269298,0.00471343
0.488421,0.269345,0.00464342
0.488417,0.269391,0.00457415
0.488414,0.269436,0.00450565
0.48841,0.269481,0.00443793
0.488407,0.269525,0.00437102
0.488403,0.269568,0.00430492
0.4884,0.269611,0.00423967
0.488397,0.269653,0.00417527
0.488393,0.269694,0.00411174
0.48839,0.269735,0.0040491
0.488387,0.269775,0.00398734
0.488384,0.269815,0.00392649
0.488381,0.269854,0.00386655
0.488378,0.269892,0.00380753
0.488375,0.26993,0.00374943
0.488372,0.269967,0.00369225
0.488369,0.270004,0.00363601
0.488367,0.27004,0.00358069
0.488364,0.270075,0.00352629
0.488361,0.27011,0.00347283
0.488358,0.270145,0.00342028
0.488356,0.270179,0.00336865
0.488353,0.270212,0.00331792
0.488351,0.270245,0.0032681
0.488348,0.270278,0.00321917
0.488346,0.27031,0.00317112
0.488343,0.270341,0.00312394
0.488341,0.270372,0.00307763
0.488338,0.270403,0.00303216
0.488336,0.270433,0.00298752
0.488334,0.270462,0.00294371
0.488331,0.270491,0.0029007
0.488329,0.27052,0.00285847
0.488327,0.270549,0.00281703
0.488325,0.270577,0.00277634
0.488322,0.270604,0.00273639
