z,vz,az
0.604148,0.171755,0.0354201
0.604142,0.171985,0.0257463
0.604134,0.172226,0.0213243
0.604126,0.172482,0.0192432
0.604116,0.172571,0.00765452
0.604105,0.172618,0.00457761
0.604093,0.172929,0.0241826
0.604082,0.173155,0.0234825
0.604069,0.173317,0.0219769
0.604056,0.173471,0.0197966
0.604042,0.173672,0.0189971
0.604028,0.173764,0.00804678
0.604012,0.173874,0.00715483
0.603994,0.173706,-0.0131836
0.603973,0.173482,-0.020691
0.603947,0.173305,-0.0207886
0.603919,0.173072,-0.025025
0.603888,0.172793,-0.0267436
0.603855,0.172877,0.00220006
0.603822,0.172715,-0.00762607
0.603786,0.172646,0.000578522
0.603751,0.17263,0.0025953
0.603716,0.172822,0.0153191
0.603682,0.172961,0.0138118
0.603648,0.17309,0.0155586
0.603617,0.173608,0.0460193
0.603589,0.173916,0.0378549
0.603563,0.174288,0.0433046
0.603539,0.174723,0.0452725
0.603517,0.175044,0.0335139
0.603495,0.175358,0.0286234
0.603474,0.175538,0.0164575
0.603454,0.175815,0.022044
0.603431,0.175769,0.000482869
0.603407,0.175666,-0.00690762
0.60338,0.175525,-0.0144495
0.60335,0.175352,-0.0202251
0.603317,0.175113,-0.0255381
0.603283,0.175186,-0.000552053
0.603249,0.175128,-0.00119593
0.603216,0.175504,0.0364478
0.603186,0.175877,0.0446752
0.603159,0.176341,0.0543201
0.603136,0.176933,0.0619195
0.603118,0.177832,0.0825657
0.603105,0.178328,0.0560555
0.603094,0.178864,0.054754
0.603084,0.179368,0.0474712
0.603076,0.179783,0.0374445
0.60307,0.180428,0.0532627
0.603066,0.18092,0.0480871
0.603061,0.181191,0.0352571
0.603055,0.181355,0.022618
0.603047,0.181497,0.01172
0.603037,0.181462,-0.00846473
0.603025,0.181533,-0.00447201
0.603007,0.181116,-0.0367232
0.602985,0.18077,-0.0337526
0.602958,0.180545,-0.0259194
0.60293,0.180654,0.00218349
0.602903,0.180807,0.0165886
0.602878,0.181385,0.0581047
0.602856,0.181838,0.0593998
0.602838,0.18243,0.0688879
0.602823,0.18315,0.0722509
0.602812,0.183784,0.0604793
0.602803,0.184192,0.0394971
0.602795,0.184769,0.0473913
0.602787,0.185013,0.024979
0.602777,0.185206,0.0198502
0.602766,0.185392,0.0168638
0.602752,0.185388,0.000979884
0.602735,0.185203,-0.016604
0.602714,0.185252,-0.00442351
0.60269,0.184991,-0.0248237
0.602661,0.184593,-0.0352078
0.602627,0.184339,-0.0273256
0.602591,0.184054,-0.0289039
0.60255,0.183689,-0.0331014
0.602509,0.183694,-0.00471327
0.602465,0.183462,-0.0151622
0.60242,0.183282,-0.0102417
0.602374,0.183169,-0.0075603
0.602328,0.183185,-2.82803e-05
0.602283,0.183181,-0.000149356
0.602239,0.183522,0.0284183
0.602197,0.183625,0.0193933
0.602157,0.183883,0.0321587
0.602119,0.18423,0.0376903
0.602084,0.184492,0.0294345
0.602052,0.185084,0.0509539
0.602024,0.185563,0.0472319
0.601997,0.185818,0.0339081
0.601972,0.186269,0.0448475
0.60195,0.186683,0.0401613
0.601932,0.187543,0.0729101
0.601917,0.188023,0.0539738
0.601904,0.188476,0.0529079
0.601893,0.189031,0.0556702
0.601883,0.189479,0.0432022
0.601875,0.189821,0.030857
0.601867,0.190351,0.0422465
0.60186,0.190573,0.0237035
0.601851,0.19069,0.015817
0.601841,0.190853,0.0154932
0.601829,0.190913,0.00482205
0.601814,0.190744,-0.0152122
0.601797,0.190952,0.00871535
0.601779,0.190738,-0.0169968
0.601756,0.190474,-0.0209043
0.601731,0.190415,-0.00874656
0.601705,0.190312,-0.0109463
0.601676,0.190159,-0.0129628
0.601648,0.190256,0.00664817
0.601618,0.190141,-0.00447003
0.601588,0.190255,0.0120099
0.601558,0.190221,0.00203374
0.601527,0.190217,0.00166822
0.601496,0.190231,0.000607166
0.601466,0.190539,0.0225469
0.601438,0.190623,0.013107
0.60141,0.190782,0.0211878
0.601382,0.190997,0.0251197
0.601358,0.191557,0.0496985
0.601337,0.192042,0.0492845
0.601318,0.192353,0.0392634
0.601302,0.192951,0.0571906
0.601288,0.193455,0.0501422
0.601277,0.193909,0.0453602
0.601268,0.194631,0.0640733
0.601262,0.195076,0.0477565
0.601256,0.195574,0.0507958
0.601251,0.195934,0.0381849
0.601246,0.196202,0.0260834
0.601241,0.196713,0.0393377
0.601236,0.196944,0.0220483
0.601228,0.197031,0.0121375
0.601218,0.197007,0.000778106
0.601205,0.196998,-0.00367747
0.601188,0.196808,-0.020487
0.601169,0.19673,-0.0146209
0.601145,0.196295,-0.038636
0.601116,0.195953,-0.0339176
0.601084,0.195771,-0.0221737
0.601049,0.195506,-0.0241668
0.601013,0.195302,-0.016725
0.600976,0.195455,0.0122386
0.600938,0.195251,-0.00787611
0.6009,0.195188,-0.000592289
0.600861,0.195171,-0.00134557
0.600824,0.195427,0.0172456
0.600787,0.195356,-0.00128007
0.60075,0.195391,0.00709274
0.600713,0.195393,0.00419191
0.600675,0.195387,0.00145293
0.600638,0.195408,0.00138314
0.600604,0.195988,0.0440525
0.600573,0.196389,0.0439418
0.600546,0.196801,0.0527382
0.600522,0.197418,0.0679061
0.600503,0.198148,0.0735471
0.60049,0.199054,0.0845933
0.60048,0.199593,0.0588613
0.600474,0.200317,0.0680257
0.60047,0.20091,0.0569774
0.600467,0.201405,0.0478701
0.600466,0.201855,0.0421454
0.600466,0.202657,0.0675132
0.600467,0.202773,0.0229778
0.600465,0.202919,0.0183396
0.600462,0.203007,0.00491513
0.600456,0.203069,-0.00316872
0.600447,0.202962,-0.0159055
0.600436,0.203006,-0.00239079
0.60042,0.202552,-0.0335708
0.600401,0.2024,-0.0156077
0.60038,0.202262,-0.0158539
0.600358,0.202363,0.00338409
0.600335,0.202067,-0.0195148
0.600309,0.201935,-0.00942001
0.600282,0.201683,-0.0210052
0.600252,0.201513,-0.0193156
0.600224,0.201641,0.00296092
0.600195,0.201459,-0.0119232
0.600165,0.20134,-0.00494689
0.600136,0.201359,0.00444527
0.600107,0.201418,0.00688021
0.60008,0.201506,0.00917988
0.600055,0.201839,0.028777
0.600031,0.201933,0.0165089
0.60001,0.202146,0.0247403
0.59999,0.202373,0.0241744
0.599974,0.202921,0.0469458
0.599961,0.20337,0.0451822
0.599951,0.203643,0.0353923
0.599942,0.203963,0.0353719
0.599934,0.204305,0.0317382
0.599931,0.204899,0.0480723
0.599928,0.205096,0.0234961
0.599925,0.205245,0.018724
0.599922,0.205432,0.0173053
0.59992,0.205722,0.022289
0.59992,0.206099,0.0311107
0.599919,0.206199,0.0159292
0.599918,0.20614,0.0023414
0.599914,0.206072,-0.00633336
0.599908,0.205959,-0.0169692
0.5999,0.20567,-0.0331991
0.599889,0.205572,-0.0190298
0.599875,0.204929,-0.053689
0.599856,0.204378,-0.0507448
0.599833,0.20385,-0.0534757
0.599808,0.203584,-0.0350708
0.599782,0.203217,-0.0354533
0.599754,0.202761,-0.0361448
0.599724,0.202426,-0.0268993
0.599696,0.20242,-0.00328509
0.599674,0.202996,0.0458203
0.599656,0.203309,0.04221
0.599643,0.203811,0.0622841
0.599637,0.204522,0.0768077
0.599636,0.205281,0.0770225
0.599644,0.206367,0.0982549
0.599657,0.207174,0.0815578
0.599675,0.207934,0.077565
0.599697,0.208682,0.0732746
0.599721,0.209375,0.0651063
0.599747,0.209973,0.0546527
0.599776,0.210678,0.0607415
0.599804,0.210971,0.0321503
0.59983,0.211161,0.0196965
0.599853,0.211215,0.00239122
0.599874,0.211388,0.00513079
0.599892,0.211356,-0.0086017
0.599905,0.210955,-0.0345669
0.59991,0.210287,-0.0601496
0.599908,0.209597,-0.0725686
0.5999,0.209054,-0.0675864
0.599886,0.208282,-0.080203
0.599865,0.207397,-0.0832943
0.599837,0.206619,-0.073073
0.599806,0.206022,-0.0577988
0.599775,0.205836,-0.0227623
0.599743,0.205507,-0.023195
0.599711,0.205311,-0.00956833
0.599681,0.205315,0.00500755
0.599653,0.20543,0.0129234
0.599629,0.205574,0.0159246
0.599609,0.206136,0.0489062
0.599593,0.206437,0.037955
0.599581,0.206909,0.0519394
0.599573,0.207509,0.0607508
0.599572,0.20848,0.0884453
0.599576,0.20917,0.0737399
0.599585,0.209943,0.0794493
0.599597,0.210638,0.0706632
0.599612,0.211097,0.0471712
0.599628,0.211815,0.058266
0.599645,0.212066,0.0238751
0.59966,0.21216,0.00849309
0.599672,0.212094,-0.00865749
0.599679,0.211954,-0.0195353
0.599683,0.211637,-0.0353077
0.599682,0.21137,-0.032745
0.599676,0.210747,-0.0571257
0.599664,0.210068,-0.0647207
0.599646,0.209321,-0.0743287
0.599622,0.208555,-0.0791351
0.599594,0.208,-0.0625003
0.599562,0.207137,-0.0781301
0.599525,0.206392,-0.0677807
0.599486,0.205765,-0.0587696
0.599447,0.205555,-0.0259174
0.599409,0.205155,-0.0313377
0.599372,0.204932,-0.0147842
0.599337,0.204822,-0.00505948
0.599306,0.205009,0.0175833
0.599281,0.205637,0.0558721
0.599264,0.206111,0.0563849
0.599253,0.206768,0.0744506
0.599249,0.207583,0.0855609
0.599253,0.208453,0.0871812
0.599263,0.209353,0.086628
0.599281,0.210503,0.104512
0.599305,0.211331,0.0853441
0.599334,0.212272,0.0924793
0.599367,0.213145,0.0854484
0.599406,0.214254,0.100081
0.599448,0.215192,0.0899776
0.599492,0.215819,0.0665368
0.599535,0.21617,0.0378557
0.599576,0.216405,0.0160148
0.599614,0.216672,0.00907924
0.599647,0.216349,-0.0349787
0.599672,0.2158,-0.0558467
0.599688,0.215196,-0.0652685
0.599697,0.214357,-0.0856353
0.599697,0.213586,-0.0828228
0.599688,0.212506,-0.103948
0.599671,0.211343,-0.111831
0.599645,0.21015,-0.117113
0.599612,0.209186,-0.101299
0.599574,0.208174,-0.0989377
0.59953,0.207032,-0.102801
0.599481,0.205965,-0.097061
0.599429,0.205128,-0.08156
0.599377,0.204745,-0.0444562
0.599327,0.204217,-0.0431907
0.599278,0.203924,-0.0187913
0.601514,0.809858,101.082
0.612931,1.87789,99.7411
0.633272,2.64844,54.6009
0.658271,3.00376,22.1095
0.684701,3.13582,6.98466
0.71102,3.16489,0.0752953
0.736536,3.14891,-2.31989
0.76104,3.13098,-1.08107
0.784661,3.12829,0.271014
0.807561,3.13217,0.301541
0.829737,3.1168,-2.95848
0.850975,3.07807,-4.49024
0.871016,3.00712,-6.62241
0.889812,2.94438,-6.01165
0.907267,2.85476,-7.78903
0.923381,2.77649,-6.97815
0.938309,2.71261,-5.962
0.952161,2.65608,-5.42383
0.964987,2.6036,-5.11259
0.976813,2.55359,-4.91246
0.987651,2.50525,-4.76954
0.997512,2.45815,-4.6584
1.0064,2.41206,-4.56677
1.01432,2.36682,-4.4885
1.02127,2.3223,-4.42028
1.02727,2.27842,-4.36019
1.03231,2.2351,-4.30699
1.0364,2.19228,-4.25978
1.03954,2.14991,-4.21784
1.04174,2.10793,-4.1806
1.04299,2.0663,-4.14755
1.04332,2.02498,-4.11823
1.04271,1.98394,-4.09227
1.04117,1.94314,-4.0693
1.03871,1.90255,-4.049
1.03533,1.86216,-4.03111
