z,vz,az
0.488749,0.265289,0.00985237
0.488742,0.265387,0.00970999
0.488734,0.265483,0.00957189
0.488727,0.265578,0.00943786
0.488719,0.265672,0.00930772
0.488712,0.265764,0.00918128
0.488705,0.265856,0.00905836
0.488698,0.265946,0.00893877
0.488691,0.266034,0.00882233
0.488683,0.266122,0.00870885
0.488677,0.266208,0.00859815
0.48867,0.266294,0.00849007
0.488663,0.266378,0.00838444
0.488656,0.266462,0.00828109
0.488649,0.266544,0.00817986
0.488643,0.266625,0.00808061
0.488636,0.266705,0.00798318
0.48863,0.266785,0.00788745
0.488623,0.266863,0.00779327
0.488617,0.266941,0.00770053
0.488611,0.267017,0.0076091
0.488605,0.267093,0.00751887
0.488598,0.267167,0.00742975
0.488592,0.267241,0.00734163
0.488586,0.267314,0.00725443
0.48858,0.267386,0.00716806
0.488575,0.267457,0.00708246
0.488569,0.267528,0.00699756
0.488563,0.267597,0.00691328
0.488557,0.267666,0.00682959
0.488552,0.267734,0.00674644
0.488546,0.267801,0.00666378
0.488541,0.267867,0.00658158
0.488536,0.267933,0.00649981
0.48853,0.267997,0.00641844
0.488525,0.268061,0.00633747
0.48852,0.268124,0.00625687
0.488515,0.268186,0.00617664
0.48851,0.268247,0.00609677
0.488505,0.268308,0.00601727
0.4885,0.268368,0.00593813
0.488495,0.268427,0.00585937
0.488491,0.268485,0.00578099
0.488486,0.268542,0.005703
0.488481,0.268599,0.00562543
0.488477,0.268655,0.00554829
0.488473,0.26871,0.00547159
0.488468,0.268764,0.00539537
0.488464,0.268818,0.00531963
0.48846,0.26887,0.00524441
0.488456,0.268922,0.00516973
0.488451,0.268974,0.00509561
0.488447,0.269024,0.00502208
0.488443,0.269074,0.00494917
0.48844,0.269123,0.00487689
0.488436,0.269172,0.00480527
0.488432,0.269219,0.00473435
0.488428,0.269266,0.00466413
0.488425,0.269313,0.00459465
0.490729,0.882344,102.244
0.502313,1.96242,100.849
0.522916,2.74089,55.1526
0.548226,3.10013,22.3859
0.574987,3.2342,7.1325
0.601645,3.26436,0.161986
0.627502,3.24878,-2.35523
0.652339,3.23012,-1.15884
0.676278,3.22657,0.22269
0.699482,3.23053,0.335137
0.72196,3.21572,-2.89059
0.743497,3.17779,-4.40662
0.763961,3.13004,-5.01277
0.783303,3.07872,-5.19559
0.801513,3.02671,-5.18741
0.818596,2.97526,-5.09849
0.834567,2.92489,-4.98056
0.849442,2.87573,-4.85735
0.863236,2.82778,-4.73931
0.875967,2.78097,-4.63058
0.887648,2.73519,-4.53238
0.898293,2.69033,-4.44463
0.907916,2.6463,-4.36667
0.916527,2.603,-4.29767
0.924138,2.56035,-4.23673
0.930759,2.51827,-4.18302
0.9364,2.4767,-4.13575
0.941068,2.43556,-4.0942
0.944773,2.39482,-4.05774
0.947522,2.35441,-4.0258
0.949323,2.3143,-3.99785
0.950183,2.27445,-3.97346
0.950108,2.23483,-3.95223
0.949105,2.19541,-3.93383
0.947181,2.15616,-3.91794
0.944342,2.11705,-3.9043
0.940594,2.07807,-3.89267
0.935943,2.0392,-3.88285
0.930396,2.00041,-3.87464
0.923958,1.9617,-3.86788
0.916636,1.92305,-3.86242
0.908436,1.88445,-3.85813
0.899363,1.84589,-3.85489
0.889424,1.80735,-3.8526
0.878625,1.76883,-3.85116
0.866972,1.73033,-3.8505
0.854471,1.69182,-3.85054
0.841128,1.65331,-3.85122
0.826951,1.6148,-3.85248
0.811944,1.57626,-3.85426
0.796115,1.53771,-3.85653
0.77947,1.49913,-3.85924
0.762016,1.46052,-3.86236
0.743758,1.42191,-3.79812
0.724756,1.39866,-0.584688
0.705304,1.41363,3.2194
0.685778,1.45879,5.37514
0.666433,1.51574,5.754
0.647377,1.57046,5.12756
0.62863,1.61713,4.25247
0.610187,1.65561,3.516
0.592052,1.6878,2.9746
0.574245,1.71518,2.529
0.556797,1.7381,2.06839
0.539735,1.75604,1.53281
0.523084,1.76818,0.913032
0.506858,1.77375,0.225993
0.491068,1.77219,-0.507629
0.47572,1.76311,-1.27406
0.460816,1.74623,-2.06733
0.446355,1.72128,-2.88584
0.432334,1.68801,-3.72897
0.418746,1.64619,-4.59527
0.405583,1.5956,-5.48214
0.392834,1.53605,-6.38634
0.380484,1.46737,-7.30449
0.368518,1.38946,-8.23336
0.356919,1.30221,-9.16996
0.345667,1.20557,-10.1114
