z,vz,az
0.601603,0.171679,-0.0211673
0.601564,0.170985,-0.0263601
0.60152,0.170468,-0.0188111
0.601476,0.1705,-0.000131349
0.601446,0.172898,0.168552
0.60143,0.173886,0.114297
0.601418,0.174468,0.106482
0.601409,0.175121,0.0962641
0.601402,0.175466,0.0392799
0.601391,0.175026,-0.0546912
0.601385,0.176604,0.0715525
0.601381,0.176527,-0.00863878
0.60137,0.175881,-0.0262122
0.601351,0.175317,-0.0274753
0.601325,0.174612,-0.0620062
0.601306,0.176371,0.10073
0.601294,0.176673,0.0347503
0.601281,0.176756,0.0417852
0.601267,0.176807,0.0357038
0.601251,0.176657,-0.00268139
0.601229,0.175941,-0.0741492
0.601213,0.177434,0.0691475
0.6012,0.177384,-0.00213734
0.601181,0.176809,-0.0168598
0.601157,0.176318,-0.0188409
0.601126,0.175669,-0.0559708
0.601104,0.177457,0.103818
0.60109,0.177759,0.0346267
0.601072,0.177502,0.0148493
0.601051,0.177263,0.00528617
0.601026,0.176791,-0.0398183
0.600993,0.175683,-0.116697
0.600963,0.176764,0.027708
0.600934,0.176345,-0.0372803
0.600898,0.175478,-0.0432703
0.600855,0.174781,-0.0364531
0.600809,0.174078,-0.0601912
0.600772,0.175846,0.105138
0.600744,0.176177,0.0409667
0.600715,0.175991,0.0243444
0.600685,0.175839,0.0153061
0.600652,0.175447,-0.0312638
0.60063,0.177407,0.119399
0.600616,0.1778,0.0418018
0.6006,0.177566,0.0153236
0.60058,0.177299,0.00111301
0.600556,0.176767,-0.0468095
0.600523,0.175581,-0.125131
0.600493,0.176579,0.0194191
0.600464,0.176081,-0.0451767
0.600428,0.175138,-0.0505895
0.600385,0.17437,-0.0431088
0.600338,0.173525,-0.0722269
0.6003,0.175186,0.0945438
0.600274,0.175923,0.0687573
0.600251,0.176019,0.0541186
0.600229,0.176177,0.0544395
0.600209,0.176206,0.0170256
0.600202,0.178637,0.168543
0.600207,0.179456,0.0828093
0.600212,0.179538,0.0437787
0.600214,0.179463,0.016594
0.600211,0.179009,-0.0426416
0.600215,0.180821,0.100992
0.600224,0.181021,0.019659
0.600228,0.180571,-0.00800442
0.600225,0.180086,-0.0216129
0.600216,0.179346,-0.0680217
0.600213,0.180979,0.0864004
0.600215,0.181082,0.0130197
0.600212,0.180595,-0.00943148
